"","GSM2668066","GSM2668067","GSM2668068","GSM2668069","GSM2668070","GSM2668071","GSM2668072","GSM2668073","GSM2668074","GSM2668075","GSM2668076","GSM2668077","GSM2668078","GSM2668079","GSM2668080"
"ENSG00000225484",20.727267267653,26.3258663045344,25.4605456639822,11.6268137448263,23.370150358921,36.3997946445525,34.2944811454977,33.2495793722455,44.082168961102,49.5299449039167,34.1165079306478,4.55032813148158,43.9360381218797,16.0416853153397,26.8327433311862
"ENSG00000225492",1.51880837737112,1.2227861398281,0.23794902489703,0.400924611890562,0.768754946017139,0.0799995486693462,0.0861670380540144,0,0,0,0,0,1.4956949147874,0.689964959799556,1.25219468878869
"ENSG00000225553",38.6849427883351,41.6466573506158,36.8027825174072,50.1823972549687,39.514004225281,44.7997472548338,29.2967929383649,64.4731987110566,53.287563067685,104.205858109539,21.500507602127,25.9248958017306,21.5006144000688,22.2513699535357,27.9060530644337
"ENSG00000225573",0.268025007771375,0.287714385841906,0.317265366529373,1.06913229837483,1.99876285964456,0.399997743346731,1.46483964691825,0.238348239227566,2.33376188617599,2.89460716970942,4.61994378227522,0.419109170004882,0.280442796522637,1.20743867964922,0.536654866623725
"ENSG00000225611",1.34012503885687,0.647357368144288,0.793163416323432,1.40323614161697,0.307501978406856,1.51999142471758,1.55100668497226,5.12448714339267,3.11168251490132,1.28649207542641,0.177690145472124,0.419109170004882,0.280442796522637,0,0.178884955541242
"ENSG00000225614",1.51880837737112,2.51750087611667,2.3794902489703,2.00462305945281,1.53750989203428,0.559996840685423,0.430835190270072,0,0.129653438120888,0,0,0.239490954288504,3.27183262609743,0.517473719849667,1.78884955541242
"ENSG00000225630",33.8604926484504,113.431396618171,104.618254613061,64.14793790249,67.8041862387117,28.3198402289485,32.7434744605255,25.9799580758047,16.3363332032319,85.3909115064278,25.5873809479859,51.4306824334563,37.5793347340333,55.5421792638642,28.2638229755162
"ENSG00000225648",27.2492091234231,27.2609380585206,26.2537090803056,26.4610243847771,23.2163993697176,14.4799183091517,14.1313942408584,16.8035508655434,4.92683064859375,15.5987164145452,16.3474933834354,35.0854248032659,12.4329639791702,28.9785283115813,7.87093804381463
"ENSG00000225663",11.7037586726834,7.98407420711288,14.9114722268805,9.88947375996721,10.76256924424,29.1998352643113,30.5892985091751,23.0006050854601,81.163052263676,178.339963955986,39.8025925857558,26.4637504488797,35.7097160905491,56.7496179435135,45.0790087963929
"ENSG00000225691",459.037496643108,495.15645803392,440.681594109299,1.00231152972641,1725.54735183007,655.996299088638,465.043504377516,1689.65066788422,3662.45032003885,7717.34433746416,273.820514172543,242.245100262822,798.701084496469,471.073576303147,1722.8410068177
"ENSG00000225697",22.3354173142812,16.6874343788305,12.2147166113809,13.8987198788728,34.2864705923644,56.9596786525745,50.5800513377065,126.562915029838,71.8280047189721,80.0841316952938,22.922028765904,11.0165838972712,12.5264449113444,25.0112297927339,49.0144778183002
"ENSG00000225733",72.6347771060426,84.4441722445993,67.9741047789181,75.5074685727226,68.265439206322,61.5996524753965,51.9587239465707,62.3280645580085,24.6341532429688,21.0663077351074,41.4018038950049,27.8408234360386,47.581794476674,42.4328450276727,15.9207610431705
