"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000114391",7156.47150703482,-1.03162652560835,0.110445828949769,-9.3405657363261,9.58207400402171e-21,1.47888145173349e-18,"RPL24"
"ENSG00000158481",217.8217538944,-2.29217002418405,0.245681798731711,-9.32983247443224,1.06038375848474e-20,1.61233314151231e-18,"CD1C"
"ENSG00000280858",25577.9622771448,-1.01231242653133,0.108515984524227,-9.32869411791882,1.07183300470169e-20,1.61775853584645e-18,"RPL7A"
"ENSG00000223367",15386.752196654,-1.40142921158335,0.150705168688365,-9.29914497147268,1.41579607879514e-20,2.1059453702484e-18,"RPS18"
"ENSG00000112306",18405.5457118783,-1.64916723738896,0.179639817696018,-9.18041032628769,4.2945184991159e-20,5.91634773364779e-18,"RPS12"
"ENSG00000062524",165.770163515742,-1.89912859642203,0.207063629948154,-9.17171497909864,4.65552565408056e-20,6.37093167342077e-18,"LTK"
"ENSG00000165795",204.089714034925,-1.46927865063899,0.160466225715948,-9.15631089398129,5.37017854756433e-20,7.02125191374859e-18,"NDRG2"
"ENSG00000198918",6587.70667858053,-1.38966787098464,0.152424225796404,-9.11710631117687,7.71568881171856e-20,9.89874651488418e-18,"RPL39"
"ENSG00000104408",8039.22407655733,-1.03661858751582,0.115178981767624,-9.00006730053592,2.25579356233037e-19,2.73992156532281e-17,"EIF3E"
"ENSG00000143786",40.9161795776606,-2.27953893403922,0.253621612146774,-8.98795222829837,2.51879472403979e-19,3.0106372377744e-17,"CNIH3"
"ENSG00000283391",8114.16330396956,-1.33078592068896,0.148178918606084,-8.98093961818341,2.68464152181229e-19,3.18541251550525e-17,"EEF1B2"
"ENSG00000071082",11758.7291559733,-1.1559179764378,0.128963947336469,-8.96310946052233,3.15648972843372e-19,3.70247226603194e-17,"RPL31"
"ENSG00000105640",14698.7089382307,-1.16010433191544,0.129900511717187,-8.93071410250609,4.23267650436298e-19,4.8268972558366e-17,"RPL18A"
"ENSG00000133112",68758.4418378584,-1.28026546142883,0.144051975983101,-8.88752446949441,6.24854625316993e-19,6.89590908273221e-17,"TPT1"
