"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000066336",20836.8144875722,1.22704442057074,0.210963507610894,5.81638234245673,6.01348343359132e-09,9.70430616677114e-08,"SPI1"
"ENSG00000172889",168.413583576074,2.09183315040653,0.359700560749621,5.81548481894807,6.04584003017227e-09,9.74885768258808e-08,"EGFL7"
"ENSG00000109674",61.0781476710424,1.80583163282038,0.310768592702781,5.81085629379374,6.21541007303367e-09,1.00065664760127e-07,"NEIL3"
"ENSG00000146955",39.8054213878453,1.67881543845204,0.28914866228679,5.80606330727867,6.39587869090669e-09,1.02408893828582e-07,"RAB19"
"ENSG00000250036",70.1833549170089,2.62543525032291,0.452373958838308,5.80368343276214,6.48737078283791e-09,1.03792876117937e-07,"IGKV1D-37"
"ENSG00000005339",11152.1308497078,1.02430543800258,0.176542378580757,5.80203714392587,6.55140438475497e-09,1.047357303784e-07,"CREBBP"
"ENSG00000264343",700.863077600618,1.16154873960138,0.200271402555606,5.79987319596901,6.63650844315367e-09,1.05931266572796e-07,"NOTCH2NLA"
"ENSG00000162073",339.839065321705,1.01669329461449,0.175374301770367,5.79727636461663,6.7400570258588e-09,1.0741704236786e-07,"PAQR4"
"ENSG00000148498",211.287641263231,1.72867406867271,0.298246686073683,5.79612163149276,6.78660511318429e-09,1.08074975297389e-07,"PARD3"
"ENSG00000135114",4430.51274781655,2.11651983350221,0.365275433963919,5.79431200870539,6.86018180977424e-09,1.08908702249989e-07,"OASL"
"ENSG00000161643",201.238468910897,1.76302489246158,0.304264261682235,5.79438703288405,6.85711607744983e-09,1.08908702249989e-07,"SIGLEC16"
"ENSG00000051128",537.586310572667,1.0411125560782,0.1800675932845,5.78178747817928,7.3911043579947e-09,1.16347545365458e-07,"HOMER3"
"ENSG00000136383",128.585947672625,2.14341657782502,0.370743238320174,5.78140436906356,7.40795878811938e-09,1.16523501949216e-07,"ALPK3"
"ENSG00000134827",2143.58042536899,2.91270863788032,0.503982946547057,5.7793793576473,7.49766951190832e-09,1.1784430480164e-07,"TCN1"
"ENSG00000123610",2077.99815828835,1.72382758729276,0.298331656126122,5.77822551477406,7.54925784187105e-09,1.18414687820259e-07,"TNFAIP6"
"ENSG00000168496",944.355348123678,1.1343316710996,0.196312942936497,5.77818076654543,7.55126547263208e-09,1.18414687820259e-07,"FEN1"
